startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,2,00433,NEON.PLA.D07.MLBS.00433,,59,24.1,134.5,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,2,00434,NEON.PLA.D07.MLBS.00434,,59,24.3,142.9,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00435,NEON.PLA.D07.MLBS.00435,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00436,NEON.PLA.D07.MLBS.00436,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00437,NEON.PLA.D07.MLBS.00437,,59,12.6,125.1,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00438,NEON.PLA.D07.MLBS.00438,,59,15,122.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00439,NEON.PLA.D07.MLBS.00439,,,,,,,TSCA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00440,NEON.PLA.D07.MLBS.00440,,,,,,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00441,NEON.PLA.D07.MLBS.00441,,59,13.2,112.3,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00442,NEON.PLA.D07.MLBS.00442,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00443,NEON.PLA.D07.MLBS.00443,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00444,NEON.PLA.D07.MLBS.00444,,59,10.1,107.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00445,NEON.PLA.D07.MLBS.00445,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00446,NEON.PLA.D07.MLBS.00446,,59,13,96.7,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00447,NEON.PLA.D07.MLBS.00447,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00448,NEON.PLA.D07.MLBS.00448,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00449,NEON.PLA.D07.MLBS.00449,,59,19.7,97.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00450,NEON.PLA.D07.MLBS.00450,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00451,NEON.PLA.D07.MLBS.00451,,,,,,,CADE12,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00452,NEON.PLA.D07.MLBS.00452,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_075,41,4,00453,NEON.PLA.D07.MLBS.00453,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00454,NEON.PLA.D07.MLBS.00454,VST.MLBS.00454.2015,59,40,205.6,,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00455,NEON.PLA.D07.MLBS.00455,VST.MLBS.00455.2015,59,40,199.8,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00456,NEON.PLA.D07.MLBS.00456,,59,35.8,211.6,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00457,NEON.PLA.D07.MLBS.00457,,59,37,198,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00458,NEON.PLA.D07.MLBS.00458,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,2,00459,NEON.PLA.D07.MLBS.00459,,59,35.4,191.8,NA,,ROPS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00460,NEON.PLA.D07.MLBS.00460,,59,30.3,195.3,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00460A,NEON.PLA.D07.MLBS.00460A,,59,30.3,195.3,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,1,00461,NEON.PLA.D07.MLBS.00461,,59,37.8,193.7,NA,,ROPS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00462,NEON.PLA.D07.MLBS.00462,,59,27.3,183.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00463,NEON.PLA.D07.MLBS.00463,,59,26.3,187.3,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00464,NEON.PLA.D07.MLBS.00464,,59,24,188.8,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00465,NEON.PLA.D07.MLBS.00465,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00466,NEON.PLA.D07.MLBS.00466,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00467,NEON.PLA.D07.MLBS.00467,,59,24,192.5,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00468,NEON.PLA.D07.MLBS.00468,,59,21.3,198.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00469,NEON.PLA.D07.MLBS.00469,,59,24.4,200,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00470,NEON.PLA.D07.MLBS.00470,,59,26.7,193.1,NA,,PRSE2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,4,00471,NEON.PLA.D07.MLBS.00471,,59,29.4,192.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00472,NEON.PLA.D07.MLBS.00472,,59,29.1,202.2,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00473,NEON.PLA.D07.MLBS.00473,,59,30.6,204.7,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00474,NEON.PLA.D07.MLBS.00474,,59,24.1,208.5,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00475,NEON.PLA.D07.MLBS.00475,,59,27.2,212.2,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00476,NEON.PLA.D07.MLBS.00476,,59,29.1,211,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,21,3,00477,NEON.PLA.D07.MLBS.00477,,59,27.9,224.3,NA,,NYSY,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,1,00478,NEON.PLA.D07.MLBS.00478,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,1,00479,NEON.PLA.D07.MLBS.00479,,59,12.1,161.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,1,00480,NEON.PLA.D07.MLBS.00480,,59,16.4,165.3,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,1,00481,NEON.PLA.D07.MLBS.00481,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00482,NEON.PLA.D07.MLBS.00482,,59,16.2,144.9,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00483,NEON.PLA.D07.MLBS.00483,,59,18.3,140.5,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00484,NEON.PLA.D07.MLBS.00484,,59,21.4,153.1,NA,,QUCO2,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00484A,NEON.PLA.D07.MLBS.00484A,,59,21.4,153.1,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00485,NEON.PLA.D07.MLBS.00485,,59,20.8,149.1,NA,,TSCA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00486,NEON.PLA.D07.MLBS.00486,,,,,,,CRATA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00487,NEON.PLA.D07.MLBS.00487,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00488,NEON.PLA.D07.MLBS.00488,,59,26,137.9,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00489,NEON.PLA.D07.MLBS.00489,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00490,NEON.PLA.D07.MLBS.00490,,59,18.9,133.8,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00491,NEON.PLA.D07.MLBS.00491,,59,19.9,131.2,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00492,NEON.PLA.D07.MLBS.00492,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,2,00493,NEON.PLA.D07.MLBS.00493,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00494,NEON.PLA.D07.MLBS.00494,,59,18,123.7,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00495,NEON.PLA.D07.MLBS.00495,,59,17.8,107,NA,,2PLANT,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00496,NEON.PLA.D07.MLBS.00496,,59,18.4,101.9,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00497,NEON.PLA.D07.MLBS.00497,,59,14.7,106.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00498,NEON.PLA.D07.MLBS.00498,,59,13.1,103.6,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00499,NEON.PLA.D07.MLBS.00499,,59,13.7,122.3,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00500,NEON.PLA.D07.MLBS.00500,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00501,NEON.PLA.D07.MLBS.00501,,59,10.8,99.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-09,vst_MLBS_2017,D07,MLBS,MLBS_065,41,4,00501A,NEON.PLA.D07.MLBS.00501A,VST.MLBS.00501A.2017,59,10.8,99.2,,,ACRU,,,elaske@battelleecology.org,lelmore@battelleecology.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,4,00502,NEON.PLA.D07.MLBS.00502,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00503,NEON.PLA.D07.MLBS.00503,,59,9.9,107.8,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00504,NEON.PLA.D07.MLBS.00504,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00505,NEON.PLA.D07.MLBS.00505,,59,11.5,126.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00506,NEON.PLA.D07.MLBS.00506,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00507,NEON.PLA.D07.MLBS.00507,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00508,NEON.PLA.D07.MLBS.00508,,59,12.5,141.1,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00509,NEON.PLA.D07.MLBS.00509,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00510,NEON.PLA.D07.MLBS.00510,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00511,NEON.PLA.D07.MLBS.00511,,59,5.7,156,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00512,NEON.PLA.D07.MLBS.00512,,59,5.8,118,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00513,NEON.PLA.D07.MLBS.00513,,59,5.3,137.9,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_065,41,3,00514,NEON.PLA.D07.MLBS.00514,,59,3.4,154.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00515,NEON.PLA.D07.MLBS.00515,,57,19.6,180.7,NA,,QUAL,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00516,NEON.PLA.D07.MLBS.00516,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00517,NEON.PLA.D07.MLBS.00517,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00518,NEON.PLA.D07.MLBS.00518,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00519,NEON.PLA.D07.MLBS.00519,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00520,NEON.PLA.D07.MLBS.00520,,57,20.1,156.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00521,NEON.PLA.D07.MLBS.00521,,57,17.6,157.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00522,NEON.PLA.D07.MLBS.00522,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00523,NEON.PLA.D07.MLBS.00523,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00524,NEON.PLA.D07.MLBS.00524,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00525,NEON.PLA.D07.MLBS.00525,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00526,NEON.PLA.D07.MLBS.00526,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00527,NEON.PLA.D07.MLBS.00527,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00528,NEON.PLA.D07.MLBS.00528,,57,16.2,180.4,NA,,TSCA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,1,00529,NEON.PLA.D07.MLBS.00529,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00530,NEON.PLA.D07.MLBS.00530,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00531,NEON.PLA.D07.MLBS.00531,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00532,NEON.PLA.D07.MLBS.00532,,57,8,166.3,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00533,NEON.PLA.D07.MLBS.00533,,57,11.7,134.5,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00534,NEON.PLA.D07.MLBS.00534,,57,11.7,129.3,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00535,NEON.PLA.D07.MLBS.00535,,57,10,126.4,NA,,2PLANT,,unknown hardwood,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00536,NEON.PLA.D07.MLBS.00536,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00537,NEON.PLA.D07.MLBS.00537,,57,8.1,145.3,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00538,NEON.PLA.D07.MLBS.00538,,57,8.3,150.2,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00539,NEON.PLA.D07.MLBS.00539,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00540,NEON.PLA.D07.MLBS.00540,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00541,NEON.PLA.D07.MLBS.00541,,57,10.7,117.9,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00542,NEON.PLA.D07.MLBS.00542,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00543,NEON.PLA.D07.MLBS.00543,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00544,NEON.PLA.D07.MLBS.00544,,57,3.2,154.6,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00545,NEON.PLA.D07.MLBS.00545,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00546,NEON.PLA.D07.MLBS.00546,,,,,,,2PLANT,,unknown hardwood,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,3,00547,NEON.PLA.D07.MLBS.00547,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00548,NEON.PLA.D07.MLBS.00548,,57,10.8,106.4,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00549,NEON.PLA.D07.MLBS.00549,,57,11.9,116.8,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00550,NEON.PLA.D07.MLBS.00550,,57,15.3,119,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00551,NEON.PLA.D07.MLBS.00551,,57,18.4,107.6,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00552,NEON.PLA.D07.MLBS.00552,,57,19,110.9,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00553,NEON.PLA.D07.MLBS.00553,,57,19.6,110.4,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00554,NEON.PLA.D07.MLBS.00554,,57,19,115.5,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00555,NEON.PLA.D07.MLBS.00555,,57,17.1,123,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,2,00556,NEON.PLA.D07.MLBS.00556,,57,18.5,126.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,4,00557,NEON.PLA.D07.MLBS.00557,,57,20.3,117.3,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,2,00558,NEON.PLA.D07.MLBS.00558,,57,22.6,122,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,2,00559,NEON.PLA.D07.MLBS.00559,,57,21.5,128.7,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,39,2,00560,NEON.PLA.D07.MLBS.00560,,57,20.6,144.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,23,2,00561,NEON.PLA.D07.MLBS.00561,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-29,vst_MLBS_2015,D07,MLBS,MLBS_062,23,2,00562,NEON.PLA.D07.MLBS.00562,,43,17.1,198.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
